Lemma	Word form	Template	POS	Features	Prefix	Suffix	Infix	Stem
مہاوت	مہاوت	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				مہاوت
مہاوت	مہاوتوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		مہاوت
مہاوت	مہاوتو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		مہاوت
خراش	خراش	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				خراش
خراش	خراشیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		خراش
خراش	خراشوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		خراش
خراش	خراشو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		خراش
افزائش	افزائش	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				افزائش
افزائش	افزائشیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		افزائش
افزائش	افزائشوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		افزائش
افزائش	افزائشو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		افزائش
خلق	خلق	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				خلق
خلق	خلقوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		خلق
خلق	خلقو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		خلق
خواہش	خواہش	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				خواہش
خواہش	خواہشیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		خواہش
خواہش	خواہشوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		خواہش
خواہش	خواہشو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		خواہش
پیاس	پیاس	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				پیاس
پیاس	پیاسیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		پیاس
پیاس	پیاسوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		پیاس
پیاس	پیاسو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		پیاس
پرستش	پرستش	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				پرستش
پرستش	پرستشیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		پرستش
پرستش	پرستشوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		پرستش
پرستش	پرستشو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		پرستش
پھل	پھل	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				پھل
پھل	پھلوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		پھل
پھل	پھلو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		پھل
رونا	رونا	ur-conj-v	VERB	VerbForm=Inf;VerbForm=Short		نا		رو
رونا	رونے	ur-conj-v	VERB	VerbForm=Inf		نے		رو
منٹ	منٹ	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				منٹ
منٹ	منٹوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		منٹ
منٹ	منٹو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		منٹ
قصہ	قصہ	ur-decl-noun	NOUN	Case=Voc;Number=Sing				قصہ
قصہ	قصے	ur-decl-noun	NOUN	Case=Voc;Number=Sing				قصے
قصہ	قصہ	ur-decl-noun	NOUN	Case=Voc;Number=Sing				قصہ
قصہ	قصوں	ur-decl-noun	NOUN	Case=Acc;Number=Plur				قصوں
قصہ	قصے	ur-decl-noun	NOUN	Case=Voc;Number=Sing				قصے
قصہ	قصو	ur-decl-noun	NOUN	Case=Voc;Number=Plur				قصو
سانس	سانس	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				سانس
سانس	سانسیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		سانس
سانس	سانسوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		سانس
سانس	سانسو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		سانس
سہمنا	سہمنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		سہم
سہمنا	سہمنے	ur-conj	VERB	VerbForm=Inf		نے		سہم
سہمانا	سہمانا	ur-conj-v	VERB	VerbForm=Inf;VerbForm=Short		نا		سہما
سہمانا	سہمانے	ur-conj-v	VERB	VerbForm=Inf		نے		سہما
جاگنا	جاگنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		جاگ
جاگنا	جاگنے	ur-conj	VERB	VerbForm=Inf		نے		جاگ
جھکنا	جھکنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		جھک
جھکنا	جھکنے	ur-conj	VERB	VerbForm=Inf		نے		جھک
سجدہ	سجدہ	ur-noun-ah-e	NOUN	Case=Nom;Number=Sing		ہ		سجد
سجدہ	سجدے	ur-noun-ah-e	NOUN	Case=Voc;Number=Sing		ے		سجد
سجدہ	سجدوں	ur-noun-ah-e	NOUN	Case=Acc;Number=Plur		وں		سجد
سجدہ	سجدو	ur-noun-ah-e	NOUN	Case=Voc;Number=Plur		و		سجد
دنگا	دنگاا	ur-noun-ā-e	NOUN	Case=Nom;Number=Sing		ا		دنگا
دنگا	دنگاے	ur-noun-ā-e	NOUN	Case=Voc;Number=Sing		ے		دنگا
دنگا	دنگاوں	ur-noun-ā-e	NOUN	Case=Acc;Number=Plur		وں		دنگا
دنگا	دنگاو	ur-noun-ā-e	NOUN	Case=Voc;Number=Plur		و		دنگا
لوٹنا	لوٹنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		لوٹ
لوٹنا	لوٹنے	ur-conj	VERB	VerbForm=Inf		نے		لوٹ
صوبہ	صوبہ	ur-noun-ah-e	NOUN	Case=Nom;Number=Sing		ہ		صوب
صوبہ	صوبے	ur-noun-ah-e	NOUN	Case=Voc;Number=Sing		ے		صوب
صوبہ	صوبوں	ur-noun-ah-e	NOUN	Case=Acc;Number=Plur		وں		صوب
صوبہ	صوبو	ur-noun-ah-e	NOUN	Case=Voc;Number=Plur		و		صوب
حملہ	حملہ	ur-noun-ah-e	NOUN	Case=Nom;Number=Sing		ہ		حمل
حملہ	حملے	ur-noun-ah-e	NOUN	Case=Voc;Number=Sing		ے		حمل
حملہ	حملوں	ur-noun-ah-e	NOUN	Case=Acc;Number=Plur		وں		حمل
حملہ	حملو	ur-noun-ah-e	NOUN	Case=Voc;Number=Plur		و		حمل
بہنا	بہنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		بہ
بہنا	بہنے	ur-conj	VERB	VerbForm=Inf		نے		بہ
راستہ	راستہ	ur-decl-noun	NOUN	Case=Voc;Number=Sing				راستہ
راستہ	راستے	ur-decl-noun	NOUN	Case=Voc;Number=Sing				راستے
راستہ	راستہ	ur-decl-noun	NOUN	Case=Voc;Number=Sing				راستہ
راستہ	راستوں	ur-decl-noun	NOUN	Case=Acc;Number=Plur				راستوں
راستہ	راستہ	ur-decl-noun	NOUN	Case=Voc;Number=Sing				راستہ
راستہ	راستو	ur-decl-noun	NOUN	Case=Voc;Number=Plur				راستو
دھندھا	دھندھا	ur-noun-ā-e	NOUN	Case=Nom;Number=Sing		ا		دھندھ
دھندھا	دھندھے	ur-noun-ā-e	NOUN	Case=Voc;Number=Sing		ے		دھندھ
دھندھا	دھندھوں	ur-noun-ā-e	NOUN	Case=Acc;Number=Plur		وں		دھندھ
دھندھا	دھندھو	ur-noun-ā-e	NOUN	Case=Voc;Number=Plur		و		دھندھ
تماشہ	تماشہ	ur-noun-ah-e	NOUN	Case=Nom;Number=Sing		ہ		تماش
تماشہ	تماشے	ur-noun-ah-e	NOUN	Case=Voc;Number=Sing		ے		تماش
تماشہ	تماشوں	ur-noun-ah-e	NOUN	Case=Acc;Number=Plur		وں		تماش
تماشہ	تماشو	ur-noun-ah-e	NOUN	Case=Voc;Number=Plur		و		تماش
پایہ	پایہ	ur-noun-ah-e	NOUN	Case=Nom;Number=Sing		ہ		پای
پایہ	پایے	ur-noun-ah-e	NOUN	Case=Voc;Number=Sing		ے		پای
پایہ	پایوں	ur-noun-ah-e	NOUN	Case=Acc;Number=Plur		وں		پای
